Company,Origin,Ref,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,Latitude,Longitude
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80%,Switzerland,3.25,Blend, ,46.818188,8.227511999999999
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66%,Switzerland,3.75, ,Bolivia,46.818188,8.227511999999999
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70%,Switzerland,3,Forastero,Congo,46.818188,8.227511999999999
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75%,Switzerland,3,Criollo,Peru,46.818188,8.227511999999999
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68%,Switzerland,3.25, ,Bolivia,46.818188,8.227511999999999
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60%,U.S.A.,3,Criollo,Hawaii,37.09024,-95.712891
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60%,U.S.A.,3, ,Hawaii,37.09024,-95.712891
Orquidea,Peru,859,2012,65%,Peru,3, ,Peru,-9.189967,-75.015152
Orquidea,Peru,859,2012,72%,Peru,3, ,Peru,-9.189967,-75.015152
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70%,Ecuador,4, ,Colombia,-1.831239,-78.18340599999999
Pacari,Garaua,1415,2014,70%,Ecuador,3.25, ,Ecuador,-1.831239,-78.18340599999999
Pacari,Cumbia,1415,2014,70%,Ecuador,3.5, ,Ecuador,-1.831239,-78.18340599999999
Pacari,Montubia,1415,2014,70%,Ecuador,3.75, ,Ecuador,-1.831239,-78.18340599999999
Pacari,Tangara,1415,2014,70%,Ecuador,4, ,Ecuador,-1.831239,-78.18340599999999
Pacari,"Ecuador, raw",817,2012,85%,Ecuador,2.75, ,Ecuador,-1.831239,-78.18340599999999
Pacari,Piura,863,2012,70%,Ecuador,4, ,Peru,-1.831239,-78.18340599999999
Pacari,Nube- prototype,721,2011,70%,Ecuador,3.5, ,Ecuador,-1.831239,-78.18340599999999
Pacari,Esmeraldas,224,2008,60%,Ecuador,2.5,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Pacari,Manabi,224,2008,65%,Ecuador,2.75,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Pacari,Los Rios,224,2008,72%,Ecuador,3,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Pacari,Raw,266,2008,100%,Ecuador,2,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Pacari,Raw,266,2008,70%,Ecuador,3.5,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Palette de Bine,Lachua,1720,2016,70%,Canada,2.75, ,Guatemala,56.130366,-106.346771
Palette de Bine,Maya Mtn,1720,2016,72%,Canada,3,Trinitario,Belize,56.130366,-106.346771
Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70%,Canada,3.25, ,Bolivia,56.130366,-106.346771
Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70%,Canada,3.25,Trinitario,Trinidad,56.130366,-106.346771
Palette de Bine,Kokoa Kamili,1574,2015,72%,Canada,3.5, ,Tanzania,56.130366,-106.346771
Palette de Bine,Lam Dong,1574,2015,72%,Canada,3.75,Trinitario,Vietnam,56.130366,-106.346771
Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72%,Canada,2.75, ,Bolivia,56.130366,-106.346771
Palette de Bine,Sambirano,1239,2014,78%,Canada,3.75,Trinitario,Madagascar,56.130366,-106.346771
Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75%,Canada,2.75, ,Ecuador,56.130366,-106.346771
Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75%,Canada,3.5,Blend,"Trinidad, Ecuador",56.130366,-106.346771
Palette de Bine,Gran Couva,1399,2014,70%,Canada,3.75,Trinitario,Trinidad,56.130366,-106.346771
Pangea,Matasawalevu,1860,2016,76%,Spain,3, ,Fiji,40.46366700000001,-3.74922
Park 75,South America,1363,2014,65%,U.S.A.,3.5, ,South America,37.09024,-95.712891
Parliament,Kilombero Valley,1856,2016,70%,U.S.A.,3.25, ,Tanzania,37.09024,-95.712891
Parliament,"Lachua, Q'egchi families",1542,2015,70%,U.S.A.,3.5, ,Guatemala,37.09024,-95.712891
Parliament,Alto Beni,1251,2014,70%,U.S.A.,3, ,Bolivia,37.09024,-95.712891
Parliament,Oko Caribe,1255,2014,70%,U.S.A.,3.5, ,Dominican Republic,37.09024,-95.712891
Pascha,Peru,1137,2013,55%,Peru,2.5, ,Peru,-9.189967,-75.015152
Pascha,Peru,1137,2013,70%,Peru,2.75, ,Peru,-9.189967,-75.015152
Patric,Signature Blend,636,2011,70%,U.S.A.,3.75,Blend, ,37.09024,-95.712891
Patric,Madagascar,331,2009,75%,U.S.A.,4,Trinitario,Madagascar,37.09024,-95.712891
Patric,Madagascar,439,2009,67%,U.S.A.,3.5,Trinitario,Madagascar,37.09024,-95.712891
Patric,"Rio Caribe, Paria Penninsula",439,2009,70%,U.S.A.,3.5,Trinitario,Venezuela,37.09024,-95.712891
Patric,Madagascar,196,2007,70%,U.S.A.,4,Trinitario,Madagascar,37.09024,-95.712891
Patric,"Piura, Choc. Garage Exclusive",1034,2013,67%,U.S.A.,4, ,Peru,37.09024,-95.712891
Paul Young,"Madagascar, w/ shell",1271,2014,73%,U.K.,2.25,Trinitario,Madagascar,55.378051,-3.435973
Paul Young,"Madagascar, w/ shell",1271,2014,64%,U.K.,2.75,Trinitario,Madagascar,55.378051,-3.435973
Peppalo,Dominican Republic,1454,2015,82%,U.S.A.,3, ,Dominican Republic,37.09024,-95.712891
Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70%,Belgium,3.25,Forastero,Cameroon,50.503887,4.469936
Pierre Marcolini,Chuao,478,2010,75%,Belgium,3,Criollo,Venezuela,50.503887,4.469936
Pierre Marcolini,Trinite,478,2010,75%,Belgium,3.25,Trinitario,Trinidad,50.503887,4.469936
Pierre Marcolini,"Baracoa, Cuba",516,2010,78%,Belgium,3.75,"Criollo, Forastero",Cuba,50.503887,4.469936
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85%,Belgium,3,Criollo,Peru,50.503887,4.469936
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72%,Belgium,3,Forastero,Brazil,50.503887,4.469936
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72%,Belgium,3,Criollo,Mexico,50.503887,4.469936
Pierre Marcolini,Cabosse,111,2007,70%,Belgium,4,Blend,"Venezuela, Java",50.503887,4.469936
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72%,Belgium,3.75,Forastero (Nacional),Ecuador,50.503887,4.469936
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72%,Belgium,4,Trinitario,Madagascar,50.503887,4.469936
Pierre Marcolini,Fleur de Cacao,166,2007,85%,Belgium,3.5,Blend,Venezuela/ Ghana,50.503887,4.469936
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72%,Belgium,4,Criollo,Mexico,50.503887,4.469936
Pierre Marcolini,"Kendem Lembu, Java",93,2006,72%,Belgium,3,Criollo,Indonesia,50.503887,4.469936
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72%,Belgium,4,Criollo,Venezuela,50.503887,4.469936
Pinellas,Wampusirpi Region,1772,2016,80%,U.S.A.,2.5, ,Honduras,37.09024,-95.712891
Pitch Dark,Tenor,1506,2015,62%,U.S.A.,2.5, ,Nicaragua,37.09024,-95.712891
Pitch Dark,Johe,1506,2015,80%,U.S.A.,2.75, ,Nicaragua,37.09024,-95.712891
Pitch Dark,Chuno,1510,2015,80%,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua,37.09024,-95.712891
Pitch Dark,Nicalizo,1510,2015,80%,U.S.A.,2.75,Trinitario,Nicaragua,37.09024,-95.712891
Pitch Dark,Rugoso,1510,2015,80%,U.S.A.,3.25, ,Nicaragua,37.09024,-95.712891
Pitch Dark,Akesson Estate,1311,2014,73%,U.S.A.,3.25,Trinitario,Madagascar,37.09024,-95.712891
Pitch Dark,Namau Village,1315,2014,73%,U.S.A.,2.5,Trinitario,Fiji,37.09024,-95.712891
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73%,U.S.A.,3.25, ,Ecuador,37.09024,-95.712891
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
Pomm (aka Dead Dog),"La Red, 2011",829,2012,76%,U.S.A.,2.5, ,Dominican Republic,37.09024,-95.712891
Pomm (aka Dead Dog),Peru,829,2012,82%,U.S.A.,2.75,Criollo,Peru,37.09024,-95.712891
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70%,U.S.A.,3.75, ,Domincan Republic,37.09024,-95.712891
Potomac,"Cuyagua, 2013",1387,2014,70%,U.S.A.,3.75, ,Venezuela,37.09024,-95.712891
Potomac,Upala w/ nibs,647,2011,70%,U.S.A.,3.5,Matina,Costa Rica,37.09024,-95.712891
Potomac,"Upala, Batch 18",654,2011,70%,U.S.A.,3,Matina,Costa Rica,37.09024,-95.712891
Potomac,"San Martin, Amazonian Highlands",789,2011,70%,U.S.A.,2.75, ,Peru,37.09024,-95.712891
Potomac,Bahia,789,2011,70%,U.S.A.,3.5, ,Brazil,37.09024,-95.712891
Potomac,"Upala, Batch 12",607,2010,82%,U.S.A.,3.75,Matina,Costa Rica,37.09024,-95.712891
Pralus,Peru,1446,2015,75%,France,3.25, ,Peru,46.227638,2.213749
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75%,France,3.25,Criollo (Porcelana),Venezuela,46.227638,2.213749
Pralus,Chuao,486,2010,75%,France,3.5,Trinitario,Venezuela,46.227638,2.213749
Pralus,Cuyagua,451,2009,75%,France,2, ,Venezuela,46.227638,2.213749
Pralus,Papouasie,199,2008,75%,France,3,Trinitario,Papua New Guinea,46.227638,2.213749
Pralus,"Sambirano Valley, Le 100%",202,2008,100%,France,3,Criollo,Madagascar,46.227638,2.213749
Pralus,Dominican Republic-Organic,280,2008,75%,France,2, ,Dominican Republic,46.227638,2.213749
Pralus,"Monte Alegre, Diego Badero",280,2008,75%,France,3.5, ,Brazil,46.227638,2.213749
Pralus,Claudio Corallo w/ nibs,162,2007,75%,France,4,Forastero,Sao Tome,46.227638,2.213749
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75%,France,3,Forastero,Brazil,46.227638,2.213749
Pralus,Tanzania,105,2006,75%,France,3.5,Criollo,Tanzania,46.227638,2.213749
Pralus,Sao Tome & Principe,5,2006,75%,France,3.5,Forastero,Sao Tome & Principe,46.227638,2.213749
Pralus,Trinidad,5,2006,75%,France,3.5,Trinitario,Trinidad,46.227638,2.213749
Pralus,"Madagascar, Nosy Be Isle.",5,2006,75%,France,3.75,Criollo,Madagascar,46.227638,2.213749
Pralus,"Java, Indonesie",32,2006,75%,France,3.5,Criollo,Indonesia,46.227638,2.213749
Pralus,"Barlovento, Venezuela",32,2006,75%,France,3.5,Trinitario,Venezuela,46.227638,2.213749
Pralus,Jamaique,32,2006,75%,France,4,Trinitario,Jamaica,46.227638,2.213749
Pralus,Equateur,40,2006,75%,France,3,Trinitario,Ecuador,46.227638,2.213749
Pralus,Vanuatu,40,2006,75%,France,3,Trinitario,Vanuatu,46.227638,2.213749
Pralus,Ghana,40,2006,75%,France,3.25,Forastero,Ghana,46.227638,2.213749
Pralus,Colombie,40,2006,75%,France,3.5,Trinitario,Colombia,46.227638,2.213749
Pralus,Fortissima,93,2006,80%,France,4,"Criollo, Trinitario",Ecuador,46.227638,2.213749
Pralus,Cuba,99,2006,75%,France,3,Trinitario,Cuba,46.227638,2.213749
Pralus,"Caracas, Venezuela and Ghana",99,2006,75%,France,3,"Trinitario, Forastero","Venezuela, Ghana",46.227638,2.213749
Pralus,"Djakarta, Java and Ghana",99,2006,75%,France,3.5,"Criollo, Forastero","Indonesia, Ghana",46.227638,2.213749
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77%,U.K.,3.5, ,Ecuador,55.378051,-3.435973
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70%,U.K.,3.5,Trinitario,Grenada,55.378051,-3.435973
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74%,U.K.,3.5,Criollo,Madagascar,55.378051,-3.435973
Pump Street Bakery,Honduras,1688,2015,80%,U.K.,2.75, ,Honduras,55.378051,-3.435973
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75%,U.K.,2.75,Trinitario,Venezuela,55.378051,-3.435973
Pump Street Bakery,Guantupi River,1223,2014,75%,U.K.,3,Forastero (Nacional),Ecuador,55.378051,-3.435973
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72%,U.K.,3.25,Trinitario,Madagascar,55.378051,-3.435973
Pump Street Bakery,Guantupi River,1227,2014,85%,U.K.,2.75,Forastero (Nacional),Ecuador,55.378051,-3.435973
Pura Delizia,Venezuela,931,2012,73%,Italy,2.75, ,Venezuela,41.87194,12.56738
Q Chocolate,Brazil,1057,2013,75%,Brazil,3.25, ,Brazil,-14.235004,-51.92528
Q Chocolate,Brazil,1057,2013,85%,Brazil,3.5, ,Brazil,-14.235004,-51.92528
Q Chocolate,Brazil,1069,2013,55%,Brazil,2.75, ,Brazil,-14.235004,-51.92528
Q Chocolate,Brazil,1069,2013,80%,Brazil,3.25, ,Brazil,-14.235004,-51.92528
Q Chocolate,Brazil,935,2012,60%,Brazil,3, ,Brazil,-14.235004,-51.92528
Q Chocolate,Brazil,935,2012,65%,Brazil,3.25, ,Brazil,-14.235004,-51.92528
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70%,Mexico,2.75,Criollo,Mexico,23.634501,-102.552784
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74%,Mexico,3,Trinitario,Mexico,23.634501,-102.552784
Raaka,Amazon Basin Blend,1788,2016,70%,U.S.A.,3, ,"Peru(SMartin,Pangoa,nacional)",37.09024,-95.712891
Raaka,Virunga,1708,2015,75%,U.S.A.,2.75,Forastero,Congo,37.09024,-95.712891
Raaka,Madagascar,959,2012,75%,U.S.A.,3.25,Trinitario,Madagascar,37.09024,-95.712891
Raaka,La Red,785,2011,85%,U.S.A.,3.5, ,Dominican Republic,37.09024,-95.712891
Rain Republic,Suchitepequez E.,470,2010,70%,Guatemala,2.75, ,Guatemala,15.783471,-90.23075899999999
Rancho San Jacinto,Ecuador,565,2010,75%,Eucador,3,"Forastero(Arriba, CCN)",Ecuador,-1.831239,-78.18340599999999
Ranger,"San Martin, Batch 2",1558,2015,70%,U.S.A.,2.5, ,Peru,37.09024,-95.712891
Ranger,"Chulucanas, Batch 1",1562,2015,80%,U.S.A.,3.25, ,Peru,37.09024,-95.712891
Ranger,"Tumbes, Batch 2",1562,2015,73%,U.S.A.,3.5,Criollo,Peru,37.09024,-95.712891
Raoul Boulanger,Piura,1872,2016,75%,France,3.25,Criollo,Peru,46.227638,2.213749
Raw Cocoa,Raw,867,2012,70%,Poland,2.5,Criollo, ,51.919438,19.145136
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75%,Ecuador,3.25, ,Ecuador,-1.831239,-78.18340599999999
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75%,Ecuador,2.5,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Republica del Cacao (aka Confecta),Manabi,147,2007,75%,Ecuador,3,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Republica del Cacao (aka Confecta),El Oro,147,2007,67%,Ecuador,3.5,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Republica del Cacao (aka Confecta),Los Rios,170,2007,75%,Ecuador,3.75,Forastero (Arriba),Ecuador,-1.831239,-78.18340599999999
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75%,U.S.A.,3.75, ,Ecuador,37.09024,-95.712891
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85%,U.S.A.,3.5, ,Ecuador,37.09024,-95.712891
Ritual,"Mid Mountain, 2014",1466,2015,70%,U.S.A.,3.5,Blend, ,37.09024,-95.712891
Ritual,"Toledo District, Maya",1089,2013,75%,U.S.A.,3.75,Trinitario,Belize,37.09024,-95.712891
Ritual,"Maranon, Cajamarca",1181,2013,75%,U.S.A.,3,Forastero (Nacional),Peru,37.09024,-95.712891
Ritual,Sambirano,891,2012,75%,U.S.A.,4,Trinitario,Madagascar,37.09024,-95.712891
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75%,U.S.A.,3.25,Nacional (Arriba),Ecuador,37.09024,-95.712891
Ritual,Gran Couva,979,2012,75%,U.S.A.,3.5,Trinitario,Trinidad,37.09024,-95.712891
Ritual,Costa Rica,745,2011,75%,U.S.A.,3.5, ,Costa Rica,37.09024,-95.712891
Roasting Masters,"La Dorado, light roast",1844,2016,70%,South Korea,3.25, ,Costa Rica,35.907757,127.766922
Roasting Masters,"Tapanti, light roast",1844,2016,70%,South Korea,3.25, ,Costa Rica,35.907757,127.766922
Roasting Masters,Maleku,1844,2016,70%,South Korea,3.25, ,Costa Rica,35.907757,127.766922
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75%,Madagascar,3.25,Trinitario,Madagascar,-18.766947,46.869107
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68%,Madagascar,3.25,Trinitario,Madagascar,-18.766947,46.869107
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66%,U.K.,3.5,Trinitario,Grenada,55.378051,-3.435973
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75%,U.S.A.,3.75, ,Honduras,37.09024,-95.712891
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70%,U.S.A.,3.75, ,Venezuela,37.09024,-95.712891
Rogue,"Tranquilidad, Batch 1",1566,2015,75%,U.S.A.,3.25, ,Bolivia,37.09024,-95.712891
Rogue,Porcelana,1209,2014,80%,U.S.A.,3.75,Criollo,Venezuela,37.09024,-95.712891
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70%,U.S.A.,3.5,Trinitario,Madagascar,37.09024,-95.712891
Rogue,"Hispaniola, 2013",1081,2013,70%,U.S.A.,3.5, ,Dominican Republic,37.09024,-95.712891
Rogue,"Silvestre, Batch 7, 2013",1081,2013,75%,U.S.A.,4, ,Bolivia,37.09024,-95.712891
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75%,U.S.A.,3.75,Trinitario,Jamaica,37.09024,-95.712891
Rogue,"Camino Verde P., Balao, Guayas",979,2012,75%,U.S.A.,3.75,Nacional (Arriba),Ecuador,37.09024,-95.712891
Rogue,"Silvestre, Batch 1, 2011",793,2011,75%,U.S.A.,3,Criollo,Bolivia,37.09024,-95.712891
Rogue,Piura,565,2010,75%,U.S.A.,3.75, ,Peru,37.09024,-95.712891
Rogue,Rio Caribe,327,2009,70%,U.S.A.,3.5,Trinitario,Venezuela,37.09024,-95.712891
Rogue,"Hispaniola, 2008",213,2008,70%,U.S.A.,2.75, ,Dominican Republic,37.09024,-95.712891
Rogue,Jamaica,213,2008,70%,U.S.A.,2.75,Trinitario,Jamaica,37.09024,-95.712891
Rogue,"Sambirano, 2008",213,2008,70%,U.S.A.,2.75,Trinitario,Madagascar,37.09024,-95.712891
Rogue,Trinidad,213,2008,70%,U.S.A.,3,Trinitario,Trinidad,37.09024,-95.712891
Rozsavolgyi,Sur del Lago,809,2012,84%,Hungary,2.5, ,Venezuela,47.162494,19.5033041
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76%,Hungary,2.25,Trinitario,Venezuela,47.162494,19.5033041
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72%,Hungary,2.5,Trinitario,Madagascar,47.162494,19.5033041
Rozsavolgyi,Carenero Superior,713,2011,73%,Hungary,3.5,Criollo,Venezuela,47.162494,19.5033041
Rozsavolgyi,Porcelana,717,2011,71%,Hungary,2.5, ,Venezuela,47.162494,19.5033041
Rozsavolgyi,"Aragua, Trincheras",717,2011,70%,Hungary,3.5, ,Venezuela,47.162494,19.5033041
Rozsavolgyi,Principe,765,2011,77%,Hungary,2.75,Forastero,Principe,47.162494,19.5033041
S.A.I.D.,Malgascio,607,2010,64%,Italy,3.5,Trinitario,Madagascar,41.87194,12.56738
S.A.I.D.,100 percent,615,2010,100%,Italy,1.5, , ,41.87194,12.56738
S.A.I.D.,Samana,615,2010,70%,Italy,3, ,Dominican Republic,41.87194,12.56738
S.A.I.D.,Arawak,615,2010,72%,Italy,3.5, ,Carribean,41.87194,12.56738
S.A.I.D.,Latino,615,2010,72%,Italy,3.5, , ,41.87194,12.56738
Sacred,Midnight,813,2012,83%,U.S.A.,2.75, ,Central and S. America,37.09024,-95.712891
Sacred,Twilight,813,2012,69%,U.S.A.,3.25, ,Central and S. America,37.09024,-95.712891
Salgado,Bahia Superior,288,2008,70%,Argentina,3.5,Forastero,Brazil,-38.416097,-63.61667199999999
Salgado,Esmeraldas,288,2008,70%,Argentina,3.5,Forastero (Nacional),Ecuador,-38.416097,-63.61667199999999
Salgado,Carenero Superior,288,2008,70%,Argentina,3.5,Trinitario,Venezuela,-38.416097,-63.61667199999999
Salgado,Rio Arriba,292,2008,70%,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador,-38.416097,-63.61667199999999
Santander (Compania Nacional),Colombian 2008,404,2009,75%,Colombia,2.75,Forastero (Nacional),Colombia,4.570868,-74.297333
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70%,Colombia,3,Forastero (Nacional),Colombia,4.570868,-74.297333
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53%,Colombia,2,Forastero (Nacional),Colombia,4.570868,-74.297333
Santander (Compania Nacional),Colombian,32,2006,65%,Colombia,3,Forastero (Nacional),Colombia,4.570868,-74.297333
Santander (Compania Nacional),Colombian Dark,32,2006,70%,Colombia,4,Forastero (Nacional),Colombia,4.570868,-74.297333
Santome,Sao Tome,761,2011,70%,France,2.75,Forastero,Sao Tome,46.227638,2.213749
Scharffen Berger,San Juan de Cheni,959,2012,78%,U.S.A.,4, ,Peru,37.09024,-95.712891
Scharffen Berger,Markham Valley,781,2011,68%,U.S.A.,3.75, ,Papua New Guinea,37.09024,-95.712891
Scharffen Berger,Camahogne,464,2010,68%,U.S.A.,3.5,Trinitario,Grenada,37.09024,-95.712891
Scharffen Berger,Amina,464,2010,65%,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,37.09024,-95.712891
Scharffen Berger,Tome Acu,336,2009,68%,U.S.A.,3.75, ,Brazil,37.09024,-95.712891
Scharffen Berger,Asante,336,2009,65%,U.S.A.,4,Forastero,Ghana,37.09024,-95.712891
Scharffen Berger,Ben Tre,445,2009,72%,U.S.A.,3.75,Trinitario,Vietnam,37.09024,-95.712891
Scharffen Berger,Finisterra,227,2008,72%,U.S.A.,3,Blend,"Ven., Trinidad, Mad.",37.09024,-95.712891
Scharffen Berger,Las Islas,117,2007,72%,U.S.A.,3,Blend,Carribean(DR/Jam/Tri),37.09024,-95.712891
Scharffen Berger,Nibby,135,2007,62%,U.S.A.,3, , ,37.09024,-95.712891
Scharffen Berger,Cuyagua,135,2007,75%,U.S.A.,3.75, ,Venezuela,37.09024,-95.712891
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75%,U.S.A.,3,Blend,Carribean,37.09024,-95.712891
Scharffen Berger,Extra Dark,15,2006,82%,U.S.A.,2, , ,37.09024,-95.712891
Scharffen Berger,Bittersweet,15,2006,70%,U.S.A.,3.5,Blend, ,37.09024,-95.712891
Scharffen Berger,Kumasi Sambirano,40,2006,68%,U.S.A.,2,Blend,Ghana & Madagascar,37.09024,-95.712891
Scharffen Berger,Jamaica a l'ancienne,56,2006,70%,U.S.A.,2,Trinitario,Jamaica,37.09024,-95.712891
Scharffen Berger,Semisweet,56,2006,62%,U.S.A.,3,Blend, ,37.09024,-95.712891
Seaforth,Dominican Republic,1658,2015,70%,U.K.,2.75, ,Domincan Republic,55.378051,-3.435973
Seaforth,Grenada,1658,2015,70%,U.K.,2.75, ,Grenada,55.378051,-3.435973
Shark Mountain,Jamaica,1450,2015,72%,U.S.A.,3.25,Trinitario,Jamaica,37.09024,-95.712891
Shark Mountain,Papua New Guinea,1450,2015,73%,U.S.A.,3.5,Forastero,Papua New Guinea,37.09024,-95.712891
Shark Mountain,Cuyagua,1466,2015,77%,U.S.A.,2.75,Criollo,Venezuela,37.09024,-95.712891
Shark Mountain,ROIG,1466,2015,74%,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,37.09024,-95.712891
Shark Mountain,Ecuador,1335,2014,75%,U.S.A.,3,Trinitario,Ecuador,37.09024,-95.712891
Shark Mountain,"Belize, 2013",1335,2014,72%,U.S.A.,3.25,"Criollo, Trinitario",Belize,37.09024,-95.712891
Shark's,Hilo,713,2011,73%,U.S.A.,2, ,Hawaii,37.09024,-95.712891
Shark's,"Hilo, w/ added cocoa butter",721,2011,73%,U.S.A.,2.5, ,Hawaii,37.09024,-95.712891
Shattel,Tingo Maria,1884,2016,70%,Peru,3.25, ,Peru,-9.189967,-75.015152
Shattell,Porcelana,757,2011,75%,Peru,3.5,Criollo,Peru,-9.189967,-75.015152
Sibu,Oro,1586,2015,82%,Costa Rica,3.25, ,Costa Rica,9.748916999999999,-83.753428
Sibu,Oscuro,1586,2015,70%,Costa Rica,3.5, ,Costa Rica,9.748916999999999,-83.753428
Sibu Sura,Peru,911,2012,70%,U.S.A.,2.5, ,Peru,37.09024,-95.712891
Silvio Bessone,Maya Belize,717,2011,67%,Italy,3,Criollo,Belize,41.87194,12.56738
Silvio Bessone,"Trintade, Sao Tome",725,2011,65%,Italy,3.25,Forastero,Sao Tome,41.87194,12.56738
Silvio Bessone,"Bahia, Scavina",729,2011,60%,Italy,3.25,Trinitario,Brazil,41.87194,12.56738
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68%,Italy,3,"Criollo, Trinitario",Colombia,41.87194,12.56738
Sirene,Wild Bolivia,1788,2016,73%,Canada,3.5, ,Bolivia,56.130366,-106.346771
Sirene,Kokoa Kamili Coop,1856,2016,73%,Canada,3.5, ,Tanzania,56.130366,-106.346771
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73%,Canada,3.75, ,Ecuador,56.130366,-106.346771
Sirene,"Somia Plantation, 2012",1502,2015,100%,Canada,3,Trinitario,Madagascar,56.130366,-106.346771
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100%,Canada,3, ,Ecuador,56.130366,-106.346771
Sirene,Lachua w/ cane sugar,1614,2015,73%,Canada,3, ,Guatemala,56.130366,-106.346771
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73%,Canada,3.25, ,Guatemala,56.130366,-106.346771
Sirene,Pisa,1650,2015,73%,Canada,3.25, ,Haiti,56.130366,-106.346771
Sirene,"Somia Plantation, 2012",1339,2014,67%,Canada,3.75,Trinitario,Madagascar,56.130366,-106.346771
Sirene,"Somia Plantation, 2012",1339,2014,73%,Canada,3.75,Trinitario,Madagascar,56.130366,-106.346771
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73%,Canada,3.75, ,Ecuador,56.130366,-106.346771
Sjolinds,Ghana,1454,2015,70%,U.S.A.,2.75,Forastero,Ghana,37.09024,-95.712891
